conversation_id,conv_indx,tweetId,content,userId
1027596918678085632,5,1027600048744554496,@samuelJayC @premierleague Didn’t he blow his acl? Haven’t we seen how detrimental that can be to a players future,264787229
1027596918678085632,6,1027606263289536513,@samuelJayC @premierleague Especially a few goalkeepers bought for record transfers,94690103
1027596918678085632,7,1027647720700428288,@samuelJayC @premierleague I think a massive has played s big part. Before that he looked very good,190616712
1027596918678085632,8,1027666788174254080,"@samuelJayC @premierleague Bro, he was awesome for Chelsea until he done his ACL...  Go watch a re run of the league cup final against a Spurs a few years back! Absolutely bossed the game playing DCM.",18851622
1027596900588040193,0,1027596900588040193,"Well in my 42 years I’ve never had the pleasure of such an amazing transfer window absolutely buzzing for the coming season ⚒
Well done @davidgold 

#COYI #westhamunited #westhamfamily @WestHamUtd 
#PremierLeague #BPL #football",1270696508
1027596900588040193,1,1027649549639270402,Oh definitely was mate and yes it’s him that’s attracted the sort of players we’ve brought⚒,1270696508
1027596900588040193,2,1027622972469772293,"@robsmith300 @davidgold @WestHamUtd To be fair your signing of the window was the manager, I don't think without him half the players would of gone to you",154294637
1027596735265353730,0,1027596735265353730,my premier league fantasy football team is stunning and will destroy you all,400937581
1027596735265353730,1,1028241905501593601,IT BEGINS #FPL https://t.co/PISCstDos8,400937581
1027596735265353730,2,1127673340808896512,VICTORY #FPL https://t.co/NeS9iZA4ep,400937581
1027596735265353730,3,1127710854697369600,@cathxchar Thanks to me 😜😂,708908160
1027596679535570950,0,1027596679535570950,"Premier League is ready for a new season. Are YOU ready?
Sign up on #FootballCoin, enter the free contests, and may the best #FootballManager win! Real games with real prizes. #MUNLEI #EPL
#YouAreTheManager ➡️ https://t.co/iD4vQ65R5y https://t.co/H0758HqO2i",824169988626018304
1027596678096973829,0,1027596678096973829,Premier League calling... ☎️ https://t.co/7gIDeX5Xxj,104167025
1027596678096973829,1,1027596927385432065,@BristolCity What is this rubbish?! Embarrassing the club.,1708086307
1027596678096973829,2,1027596935467872256,@BristolCity Bit weird,91786600
1027596678096973829,3,1027596955311108096,"@BristolCity We love you❤️ the way he runs away, deffo a nod to the Villa transfer saga, what a club x",2987868107
1027596678096973829,4,1027597012492070912,@BristolCity @_Mattbcfc Unreal club,877518880427712513
1027596678096973829,5,1027597020096356352,@BristolCity Why are you celebrating us selling a player? I wish him well but this is just stupid.,226220236
1027596678096973829,7,1027597394387587072,@BristolCity trolling villa once more. Bristol City are becoming my second club here,943550046745780227
1027596678096973829,8,1027603730009665538,"@Harry66980765 @BristolCity What’s the beef with Villa, out of curiosity.",613882002
1027596678096973829,9,1027597404869144579,@BristolCity state of yous fucking hell,2945752721
1027596678096973829,12,1027596811429662720,@BristolCity What the fuck is that ?!?!,1621073042
1027596678096973829,14,1027596833118466052,@BristolCity Hahahahahaha what the actual fuck is this 😂😂,204290241
1027596678096973829,15,1027596882397278208,"@BristolCity What the fuck is this 
DELETE",3155664786
1027596678096973829,18,1027601342859112448,"@jordanhewlett99 @BristolCity You lot copying the blouse chants, classy. I hope you find a proper rival, isolated as you are down there, in the south-west",89968509
1027596678096973829,19,1027596965012484098,"@BristolCity Good luck @joebryan ...
Now who else is coming in @BristolCity",22673077
1027596678096973829,20,1027596967944302594,@BristolCity What the fuck is this ? Embarrassing,4306882937
1027596678096973829,21,1027596968548356096,@BristolCity That’s not funny,3304861577
1027596678096973829,23,1027597070578933760,@Arthy23Morg @BristolCity How are they tweeting that lmao 😂😂,363039578
1027596678096973829,24,1027600863517450240,"@Beaumont147 @BristolCity Mate just be happy for him, it’s not all about Bristol city... he’s done so much for us and it’s time for him to move on. We got dasilva anyways",953756321706323968
1027596678096973829,26,1027597104565370880,"@BristolCity Joe has passed away, RIP u will live on forever. Cant believe it. I wanna run to u. Really cant believe this. @",944640386076741633
1027596678096973829,27,1027598061944688642,@BristolCity If this is a sly dig to villa I think I rate that,261288408
1027596678096973829,28,1027598172527439873,@BristolCity WAHEYY WEVE SOLD ONE IF OUR BEST PLAYERS,839873061121769472
1027596678096973829,30,1027599320479088642,@BristolCity Can tell whoever runs this account ent a football fan. This really isn't going down well loool,631234800
1027596678096973829,31,1027599411495542785,@BristolCity Really no need for this,173138991
1027596678096973829,32,1027599607386304512,@BristolCity What a odd football club,1583644074
1027596678096973829,36,1027602423463006220,"@thevillazone @BristolCity Ah, the salt",65498557
1027596678096973829,39,1027597047963295746,@BristolCity Lol. Best of luck @joebryan thanks for the memories! 👊🏼,146975885
1027596678096973829,41,1027597059740905472,@BristolCity Well done Joe. Go tear it up @joebryan,353240314
1027596678096973829,42,1027597064157515776,@BristolCity Here we go again the silly 5000 tweets about a player moving on yh I appreciate how much joe did for the club but we don’t need silly tweets like this please,56341267
1027596678096973829,44,1027597110693294081,@BristolCity Fucking legends,65498557
1027596678096973829,47,1027597182164070400,@BristolCity lol y,33636777
1027596678096973829,48,1027597218444922880,"@BristolCity Not for us it ain't, no ambition to spend the money we got",279145178
1027596678096973829,49,1027597760500039684,@leahcasedesign @BristolCity I can’t believe how awful and cringe that is 😂,3155664786
1027596678096973829,50,1027597371998392320,@BristolCity Cringe,1850626177
1027596678096973829,54,1027597517641457664,@BristolCity Jesus,714083149299449859
1027596678096973829,55,1027597531943985154,@BristolCity Either @ villa or delete this is salt in the wound,2559235877
1027596678096973829,56,1027599457146298368,@BristolCity Losing one of you're best players and your pulling out these gifs 😂😂😂 #tinpot,239471418
1027596678096973829,58,1027599893391659008,@BristolCity Relegation needed,714083149299449859
1027596678096973829,60,1027600630771200000,@BristolCity Omg celebrating selling one of your best players to try and big yourself up over the villa...seems rovers are the real club in Bristol with class,582119406
1027596678096973829,61,1027600769111994368,"@BristolCity Other clubs doing this shit to unveil players, but for selling one? Eesh",958668707936526336
1027596678096973829,62,1027601652445073410,@BristolCity This is embarrassing 🚮,293148721
1027596678096973829,63,1027602503616090114,@BristolCity @Callum_Wood1997 imagine seeing one of your best players sold like this,2946802792
1027596678096973829,64,1027719455852380160,@VillaFansUnited @BristolCity John Terry?,485938987
1027596678096973829,65,1027597558749782016,@BristolCity @caolanburnsey7 why have they done this,363335906
1027596678096973829,66,1027597561513881605,"@BristolCity it’s impossible to describe how I’m feeling about this.
Happy, Proud, Sad...
#shitonthevilla",715289738446503938
1027596678096973829,68,1027599568681283584,@DanAsh_ @BristolCity What the fuck? Celebrating he’s gone. Odd.,956196480
1027596678096973829,69,1027597639779401728,@BristolCity @FFCjack Nah this is just extra,2951872917
1027596678096973829,70,1027597671626940416,@BristolCity Everyone relax they had to use the gif for something and if it winds up Villa then fuck it,65498557
1027596678096973829,71,1027597829638971394,@BristolCity What idiot thought of this?,560297445
1027596678096973829,72,1027598220732637184,@BristolCity So now you put out gifs when we sell our best players ? Idiots. Good luck Joe.,2768849566
1027596678096973829,73,1027598248884793344,@BristolCity One of the worst tweets I’ve ever seen,803700191274696708
1027596678096973829,74,1027598267318714369,@BristolCity Cheers Joe. But the GIF? This is a piss take out of our selfs. 😢,1117343935
1027596678096973829,75,1027603273619070977,@BristolCity How can a club celebrate there best player leaving can't believe fans aren't gutted.,590806135
1027596678096973829,76,1027604143911960583,@brooughy26 @BristolCity Because we actually want the best for our players and don’t stand in their way if they want to progress their careers. Bet Jack G would have appreciated the same respect.,219566616
1027596678096973829,77,1027603976571822082,"@BristolCity you’ve literally celebrated selling your best player, small club mentality",3192159669
1027596678096973829,78,1027605159839453184,@BristolCity How embarrassing,565621910
1027596678096973829,79,1027606915113799680,@FrankDayo @BristolCity Tinpot mentality,2719994169
1027596678096973829,80,1027605903497981955,@BristolCity Jesus. Supposed to be aiming for the premier league not acting like a pub team during third round week on the BBC,236976133
1027596678096973829,82,1027609776073723906,@BristolCity @samjohnson77 what a way to tell fans you’ve just sold your best player 🤣🤣🤣🤣,234378983
1027596678096973829,84,1027598171537657856,@dayusz @BristolCity Obviously a dig at villa,757656576123699200
1027596678096973829,86,1027598470390132737,@BristolCity That’s shit,24202265
1027596678096973829,87,1027602244118736897,@Parse1970 @BristolCity Seems a bit odd to make light of selling one of your best players,20459619
1027596678096973829,88,1027599195593736192,@BristolCity Got to fucking laugh haven't you.,1882644186
1027596678096973829,89,1027599197187518469,@BristolCity Embarrassing 😂🤣 wow a new low.,979284559
1027596678096973829,90,1027599922105868290,@BristolCity League one calling 82ers more like,1020692698594988032
1027596678096973829,91,1027600331885236224,@BristolCity Why the fuck are they using a GIF when selling a player @tommyjsmithh,494978472
1027596678096973829,92,1027597735896272896,@BristolCity Absolute rustle @AVFCOfficial,2715615549
1027596678096973829,93,1027597896999419905,@BristolCity 😂😂 this is class,20862528
1027596678096973829,96,1027598165447458820,@BristolCity Is he in training?,987721155065864192
1027596678096973829,98,1027598266987421696,@BristolCity Well it was for #BristolCity  in January 🤔,21749218
1027596678096973829,100,1027598437095813120,@BristolCity @AVFCOfficial absolutely rustled 😂😂😂,987828945482633217
1027596678096973829,102,1027603763161440256,@BristolCity Celebrating losing one of your best players 😂.,30219786
1027596678096973829,103,1027605903976091649,@BristolCity Fucking weirdos,265934859
1027596678096973829,104,1027613021944852480,"@JJxxxxxxxxxxxxx @BristolCity Hi John, take no notice mate...dont let this get to you, us real City fans have no rivalry with Villa, we just wish our club had your great history👍",118173991
1027596678096973829,105,1027612791232970752,@BristolCity What a fucking shambles this is. All the best to Joe but no need for this. Making us look like a tinpot club. Bollocks,1606293006
1027596678096973829,106,1027617060191391745,@BristolCity It was calling us in January,287860955
1027596678096973829,107,1027617770752618496,@BristolCity Celebrating selling your best player and the money you’ve made but  unable to invest in the team. Well done 😂,23347068
1027596678096973829,109,1027625328880111616,@BristolCity I really don't understand this tweet everyone wishes joe well but to do this when one of our best players is leaving is fucking embarrassing last seasons gifs was class this is shit,620331531
1027596678096973829,110,1027631285311889408,@BristolCity What would ironic now is if Fulham get relegated and Villa get promoted. I’d laugh my socks off.,763270272120217600
1027596678096973829,111,1027598535829712901,@BristolCity Most embarrassing tweet I’ve ever seen HAHAHHAHA,2945652262
1027596678096973829,112,1027598591387414529,@BristolCity Please.stop. Shark well and truly jumped,2904976313
1027596678096973829,113,1027598607845928961,@BristolCity Should send that to Steve Bruce,347452773
1027596678096973829,114,1027598665492377602,@BristolCity Sort it out fellow reds - this is funny - he wanted to go - we all knew it and got £6M and a very promising Chelsea Youth on loan - have a coke and a smile and shut the fuck up 🔴⚪️,1296938526
1027596678096973829,115,1027626315069968385,@jonsims1984avfc @BristolCity @LiveTransferNew And you had to send half your team back to there parent clubs.,131758131
1027596678096973829,118,1027907320733413377,"@Rob_tubb17 @BristolCity As a fan base we’re far from a joke! But our media team are doing their best to back up what you have said, Embarrassing.",228837253
1027596678096973829,119,1027599525563834373,"@BristolCity VERY BEST OF LUCK AT @FulhamFC .......
Gutted but glad for you,if you had to leave you have gone to the prem",765751560
1027596678096973829,120,1027600164565995526,"@georgieB73 @BristolCity Sad but he had one year left on his contract, and hes going to the prem, where he belongs",3115176459
1027596678096973829,121,1027599901281214464,@BristolCity A dig at us #avfc fans but I'd be more worried - you've lost one of your better players.,63459686
1027596678096973829,122,1027600125563166722,@BristolCity Clowns,294363245
1027596678096973829,123,1027600150661881856,@BristolCity @RyanWest1990 @Loweypvfc81 u seen this hahaha,105362953
1027596678096973829,124,1027600253682442242,"@BristolCity Lots of mixed responses to this.. I think its classy. Joe was a top player, its the clubs way of saying.. 'Best of luck kiddo'",863377035661647877
1027596678096973829,125,1027600352626008069,@BristolCity Hahahah what a club,2737302741
1027596678096973829,126,1027600396976640003,"@BristolCity so let me get this right, you lose one of your best players, but because it wasnt to Villa, your Happy? very sad!",760068673067487232
1027596678096973829,127,1027600427712438272,@BristolCity This is so sad. Small time club small time city.,71650535
1027596678096973829,128,1027600515910328320,@BristolCity Fucking tinpot https://t.co/2Kg2vQJwfQ,975407849009446913
1027596678096973829,129,1027603781947514881,"@BenArfaChance @BristolCity As a city and toon fan I can honestly say I have no issue with that.... he's given his all for city and deserves to be in the prem, wish him all the best",221855866
1027596678096973829,132,1027600698127654913,@BristolCity so many villa fans triggered by this🤣🤣,2957108627
1027596678096973829,133,1027600869850865664,@BristolCity ‘League One’ are on the other line ...,58897530
1027596678096973829,134,1027600889861820416,@BristolCity small time. What other club celebrates losing their best players?,371922119
1027596678096973829,136,1027601151901016064,@BristolCity Blatantly mocking villa can’t wait to smash you again this season,3380473396
1027596678096973829,137,1027601785052176385,@BristolCity Have a word 🤢,40681937
1027596678096973829,138,1027602084009521152,@BristolCity Very poor,2440186209
1027596678096973829,139,1027602181770362881,@BristolCity Not a good look.,454078342
1027596678096973829,140,1027602255724376065,@BristolCity @DevizesWolves @JT_8 Bristol fucking City... 🙈😂,592934926
1027596678096973829,141,1027602321461653504,@BristolCity Delete this tweet. What a fucking disgrace of a media team.,304931625
1027596678096973829,143,1027603624418004992,@scottseymour3 @BristolCity More teams need to employ top twitter staff. Would be first on my agenda if I was manager,1339304899
1027596678096973829,144,1027603416812580864,@BristolCity Hahahaha what a pie to villa @GeorgeTink,70368797
1027596678096973829,145,1027713578047086592,@harry94elliott @BristolCity Bit weird you’re celebrating selling one of your best players,154142911
1027596678096973829,147,1027601617720356864,@BristolCity Almost sadistic making a GIF to announce your player leaving,771783402437705728
1027596678096973829,148,1027611434346266624,@JackkBarrett @BristolCity Tinpot wankers celebrating selling players,51540373
1027596678096973829,150,1027602250888368128,@BristolCity @Winstonn08 little villa bait there,408826022
1027596678096973829,152,1027602432904314881,"@BristolCity Strange behaviour 
Only way is down",768568699397832704
1027596678096973829,154,1027603961354887174,@BristolCity Still sore about the 5-0 win then I take it hahah pathetic club,936015120525877248
1027596678096973829,155,1027604878644916225,@MaxAshforth @BristolCity @mattwilson_star What a weird club doing this for a player leaving,3294300527
1027596678096973829,156,1027605196992667648,@BristolCity So small time,21036736
1027596678096973829,157,1027606359234228224,@BristolCity @TomDeLaCooper thought this was someone dragging up an old post but then checked the time and date!!!,433317149
1027596678096973829,158,1027606902195281920,@BristolCity As if your club are celebrating one of your best players leaving 😂😂 and the slight little dig? Take it your still salty about us smashing you 5/0 and your manager being an absolute melt,955232919588614145
1027596678096973829,159,1027606979185967115,"@BristolCity Harsh, but funny 👍🏻",462853465
1027596678096973829,160,1027608409527541760,"@BristolCity Read = Gone
Flint  = Gone
Bryan= Gone

Bristol City = Relegated

👋",2481932364
1027596678096973829,161,1027609039889424386,@BristolCity Yes I meant Reid ffs,2481932364
1027596678096973829,162,1027608846955700224,@BristolCity @Chris_SmithUK11 absolute embarrassment this 😂😂. State of it,2789951409
1027596678096973829,163,1027608987666132992,@TomSykes_2408 @BristolCity Erm why they celebrating the transfer 😂😂,2754873124
1027596678096973829,164,1027848387733987328,@LeightonCastle @BristolCity Highlight of your season? How the “mighty” have fallen - or should that be failed? #notpremierleague,1296938526
1027596678096973829,165,1027605176104968192,@BristolCity Who gives a flying fuxk! We kept the best player in the league!!!!,180408290
1027596678096973829,167,1027605403922771968,@BristolCity Did he play we handed their arse to them last year???,180408290
1027596678096973829,168,1027606267563597825,@BristolCity Tinpot club,1171292510
1027596678096973829,170,1027607087055097856,@BristolCity That’s honestly disgraceful,303046404
1027596678096973829,171,1027609003579400192,@rmcd014 @BristolCity @stuart_mallett Hahaha class such a salty bloke Rozza,311028786
1027596678096973829,172,1027607321554374656,@BristolCity please delete 🤦🏻‍♂️,871427802
1027596678096973829,175,1027607976843116545,@BristolCity This is absolutely fantastic 😂,2482145220
1027596678096973829,177,1027608868866727936,@BristolCity “Wolverhampton we’re coming for you” as I recall? https://t.co/15qMwjawCX,235094743
1027596678096973829,178,1027609138900230144,@BristolCity Good luck @joebryan . Another Bristolian making it to the best league in the world. Great work @bcfcacademy1 👏🏼👏🏼👏🏼,287162248
1027596678096973829,179,1027610102751272963,@BristolCity Yeh. Not for you though 🤣,233158482
1027596678096973829,180,1027610239544250368,@BristolCity 👏👏👏 fair play for not holding him back.,283973348
1027596678096973829,182,1027611072155594753,@BristolCity Small club mentality trying to create a rivalry with Villa. Bless them. Still remember Johnson after we smashed you 5-0 saying see where you finish at the end of the season 😂 mug.,1463188207
1027596678096973829,183,1027617606407266306,@VillaMatt91 @BristolCity Oh ahh remember you spent loads and fucked it up well done,993812138
1027596678096973829,184,1027614401761705985,"@BristolCity This is embarrassing, you should be gutted to lose him!",464937341
1027596678096973829,185,1027614645673185280,@BristolCity You actually made a gif about selling one of your best players?,2756331778
1027596678096973829,186,1027615434344779776,"@BristolCity Fuck Aston villa, you fucking cunting yam yams toss pots, Joey Bryan played you like the fucking pricks you are, sad to see one of our own go but he still done right by us, all the best @joebryan you'll always be city to us. Villa go fuck yourselves. CTID, OTIB, COYR.",848391156
1027596678096973829,187,1027621888980336641,@BristolCity Rough look after selling our best player to Fulham @Jmazz_3 @a_consol @NickWyman8 @ryan_forbes7,973048016
1027596678096973829,188,1027622390086475779,@BristolCity I want u to go up just cause of this,885490034727690240
1027596678096973829,189,1027622510978846720,"@BristolCity I'd have thought you lot would've learned your lesson  all the mouthing off from last season by your Manager. Then we went to pump you 5-0. Collapsed like a deck of cards after Xmas 
We will get over not having Joe Bryan ffs. Decent yes but hardly Brazil 82!",860546820010848258
1027596678096973829,191,1027624667002155008,"@BristolCity Never sad to see a player leave if it’s because he’s served us well &amp; it’s a move up.
Good luck.",15116894
1027596678096973829,193,1027672476497657857,@BristolCity I also hate to break it too you but #avfc don’t care where he went as most of us had literally no idea who he was.,23463409
1027596678096973829,194,1027680879672549377,@BristolCity @Shampagnepapii Why do clubs try and make a rivalry with villa? 😂,374631309
1027596678096973829,195,1027688135143170049,@BristolCity He can enjoy it for a season🤐,924851604
1027596678096973829,196,1027688314428485632,@BristolCity Brilliant tweet!! As a Fulham fan I've gained a new love and respect for BCFC!!,446692998
1027596678096973829,198,1027785052036497408,"@BristolCity So we have an amazing transfer window by fighting off 35m worth of bids for our best players and by showing ambition and you try and troll us when you sell your best player to someone else? We will leave this league soon, your tinpot, small club mentality is the reason u won’t",2320062089
1027596678096973829,199,1027963459969994753,@benten1010 @BristolCity @JB_MusicComic Avon and Someset police are coming to check your hard drive @benten1010,560297445
1027596678096973829,200,1027822807802171392,@BristolCity Can someone remind me to tweet this when we are promoted at the end of the season? #avfc,2545826470
1027596678096973829,201,1133246471162290176,@tylerdurdpool @BristolCity Here you go,295792374
1027596678096973829,202,1027661547043213315,@BristolCity @varung987 some way to announce your selling your best player,241873754
1027596678096973829,203,1027664706763415553,@BristolCity @JASONRAI11 👀 hope you’re ok x,479041044
1027596678096973829,204,1027808808503001088,@BristolCity @Chloeee_Chloeee  because Fulham just bought him and they’re in prem now they’ve put this out,440254031
1027596678096973829,205,1027827678081167360,@BristolCity This is weird. Why does Bryan hate us? #avfc,203996349
1027596678096973829,206,1027832903340896256,@ckd390 @BristolCity Presumably this was recorded for one of our goal gifs.. nothing to do with Villa.,545347336
1027596678096973829,207,1027829575223570432,@BristolCity @MrRyanLeister I'm a wolves fan. You should never celebrate a good player leaving. Bristol should be a premier league city - so spend the fees wisely. Perhaps just a simple - we'll see you soon would have done.,325164128
1027596678096973829,208,1027843593803911169,@BristolCity @tom_smith18 show dan 😂😂😂,53015087
1027596678096973829,209,1027880316827041793,"@BristolCity Quite an embarrassing support, which match the manager https://t.co/KniCXKG20C",532368187
1027596678096973829,210,1027886482210598912,"@BristolCity A perfect example of why you will always be a little football club, small time mentality #sotc",186097317
1027596678096973829,211,1027906899860226056,"@joeflynnphoto @BristolCity @thatnickcarter Yea, in fairness though, Bruce did celebrate our goals on the touchline didn't he. Hurt Johnson's feelings. 'We're three points ahead of them. Let's see where we are at the end'.",19910881
1027596678096973829,212,1027647505461338113,"@Beaumont147 @jhuddtv @BristolCity Don’t be ridiculous, the bloke deserves the move and I don’t blame him for going, if you’re a city fan you’d realise the respect he has for the club and the respect we all have for him, good luck @joebryan",513001123
1027596678096973829,213,1027600411048517632,@thomasclementss @BristolCity Love u too mate,2987868107
1027596678096973829,214,1027607554568929282,@thevillazone @BristolCity Seems to have boiled piss more than once https://t.co/uwvsDQQt8W,261288408
1027596678096973829,215,1027598408775872513,@ConnorBennett14 @BristolCity u n r e a l,276943678
1027596678096973829,218,1027683511875067904,@UpThePonts @BristolCity Glad you agree this is dreadful 😂,618982005
1027596678096973829,220,1027656785082175490,@BristolCity 😂😂😂😂 @AlanJonStuart must be a thing with clubs that have the initials BCFC being completely fuckin tin pot,2321393418
1027596678096973829,223,1027626037344129024,"@BristolCity Im not a villa fan bit he is hardly a big miss😂 not really heard of him
He is irrelevant lets be honest not even the best player in an awful bristol side lol also bad move trolling them they are now 3rd richest club in England soon be back in the big league with us lol",957587458660732933
1027596678096973829,224,1027629274923261953,@BristolCity @mitchfrostt see what city done complete cocks 😂😂😂,1876208365
1027596678096973829,225,1027630089184468994,@DannyMeech @BristolCity 😂😂😂😂 fucking brilliant,408785136
1027596678096973829,226,1027633387010498560,@BristolCity @marcaston mugging your club right off.,354212241
1027596678096973829,227,1027634941331492865,@BristolCity Imagine celebrating one of your best players leaving like this 😭😭😭 embarrassing,826074112242098178
1027596678096973829,228,1027635530639568900,"@BristolCity I’d be so embarrassed if my club tweeted this, fair play to Fulham for getting a quality player, but this is unbelievably small time",2945065269
1027596678096973829,229,1027636084560285696,@BristolCity This is just bizarre,581263306
1027596678096973829,231,1027639399054561280,@MattParish76 @BristolCity And yet you're pissed off that you were beaten to signing one of our players..,545347336
1027596678096973829,232,1027642512037629952,@BristolCity Blimey this is very childish and disrespectful,2164569100
1027596678096973829,235,1027625802584739840,"@BCFCJordan @BristolCity Mate, ur forgetting he refused to sign another contract, if u can’t celebrate he moving to the prem then celebrate the club getting 6m for an academy product!",789050371
1027596678096973829,236,1027604744381059072,@Tim_Sheahan @BristolCity No beef they're just salty so I find it very funny,943550046745780227
1027596678096973829,237,1113199368151142407,@avfcluke_ @BristolCity See u next season,943550046745780227
1027596678096973829,238,1137198952913281024,@Ridiculous_Rico @BristolCity Well this aged well 😂,866001349011533825
1027596678096973829,239,1444619051477700615,@Hugo__FFC @BristolCity enjoy getting bummed by coventry u yoyo club😂😂😂😂,1421584162935431168
1027596678096973829,240,1444627837873426434,@IB2511FC @BristolCity It’s from 2018 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,943550046745780227
1027596678096973829,241,1027605153292144640,@Harry66980765 @Tim_Sheahan @BristolCity Bristol City are indeed salty you’re correct,894111376448380928
1027596678096973829,242,1027598374176870400,@_Mattbcfc @BristolCity You’re celebrating a player sale,940620407786393601
1027596678096973829,243,1027599623341461504,"@jakemcguinness @BristolCity You rate your club celebrating selling your best players, you sure you’ve thought that one through?",1454738214
1027596678096973829,244,1027600553105338373,"@Acqulesce_ @BristolCity Gutted he's gone don't get me wrong, but happy to see a local lad being given a shot at the prem.",261288408
1027596678096973829,245,1027599983376257024,@jakemcguinness @BristolCity Bit weird though init 😂,2887003935
1027596678096973829,246,1027600202683895814,"@biggins_calum @BristolCity Don't know if I like it or not, it's almost like they're celebrating him going 😂😂",261288408
1027596678096973829,248,1027624715396022272,@CityOllie @mattyross95 @BristolCity Did you get promoted on the back of that result. See you soon 😛,131758131
1027596678096973829,250,1027609560780091392,@bcfckory @BristolCity Fake,466454364
1027596678096973829,251,1027671752866979840,"@NOODLEBLEACH @BristolCity Digging deep there now kid, 2 years😂",466454364
1027596678096973829,253,1027606190711349249,"@_Mattbcfc @thevillazone @BristolCity Your official account is glorifying the fact you’ve lost a player because he chose a club in the prem over us 
Proper small time",441968125
1027596678096973829,254,1027628440202211328,@jakemcguinness @thevillazone @BristolCity And look who scored !,2768849566
1027596678096973829,255,1027614262703869952,"@thevillazone @BristolCity Fuck me, get over yourselves!!",19420925
1027596678096973829,256,1027617835093295106,@TheExiledRobin @thevillazone @BristolCity I swear every City tweet I've looked at over the last 8 months has had 5-0 commented on it somewhere. Strange bunch.,54676817
1027596678096973829,257,1027619365720649728,@thevillazone @BristolCity Triggered much by that then,3436792341
1027596678096973829,258,1027623288514727937,@thevillazone @BristolCity https://t.co/1XySokGLOx Skip to 1:26...you'll love it!,2905551935
1027596678096973829,259,1444617561056944129,"@JoshAlexactor @thevillazone @BristolCity skip to joining us in the premier league, oh wait hahahahhah",1421584162935431168
1027596678096973829,260,1027625568894951425,"@thevillazone @BristolCity A once great club, former European Champions, reduced to constantly tweeting about a single result against Bristol City having failed to sign their full back. A footballing tragedy.",44923875
1027596678096973829,261,1027647869304692736,"@thevillazone @BristolCity I'm disappointed that he chose Fulham over us as he would have been a great addition to our team, however you can't begrudge him wanting premier league footie. Just a shame it fell through at the last minute. I hope we can get another left back in on loan as we are lacking there.",411463251
1027596678096973829,262,1027660286373842944,@thevillazone @BristolCity Said after this result we'd be playing you the following season and oh look.... silly cunts,269970865
1027596678096973829,263,1216079902962847745,@cidersuspect @thevillazone @BristolCity Enjoy Wigan away today?,411779111
1027596678096973829,264,1027661061917487106,@thevillazone @BristolCity Do one haha Joe was to good for you,850688970
1027596678096973829,267,1310901150670098432,"@thevillazone @BristolCity I just realised that the guy who responded with a picture of Fulham's result over villa in the final, deleted his comment",866001349011533825
1027596678096973829,269,1027641842635091976,@thevillazone @BristolCity  3rd richest in England that's how fucking deluded they are,98718632
1027596678096973829,270,1444624268600516609,@IB2511FC @thevillazone @BristolCity Fuck me you’ve dug this up,65498557
1027596678096973829,272,1133642043190857728,@1874_villa @BristolCity In the end there wil be Karmic justice.,519834390
1027596678096973829,275,1027603533011607554,"@JackHill91 @BristolCity Celebrating that profit. They just want our youth to do good, get them to the prem and make money on them, not keep them and get the club there.",306189253
1027596678096973829,276,1027604453522857984,"@DanAsh_ @BristolCity I get that, but to make a GIF about it is very strange. The article and montage was enough to celebrate it and him. The GIF however comes across the wrong way. You know I love a GIF, but that’s pretty cringe",956196480
1027596678096973829,277,1027634133944741889,@blueygood @brooughy26 @BristolCity Grealish didn’t want to leave though. Our players actually want to stay with us. This isn’t about wanting the best for Bryan it’s about trying to create a rivalry with Villa to seem more relevant,865239626163859456
1027596678096973829,278,1133455230769729538,@blueygood @brooughy26 @BristolCity I think he’ll be alright. Playing PL football and all that jazz,2945065269
1027596678096973829,279,1133457836959326208,"@CAW_92 @brooughy26 @BristolCity Bloody hell, how long you been waiting to send that! I knew you lot lived in the past but that’s ridiculous.  And well done. Rather you than Frank Lampards Derby!",219566616
1027596678096973829,280,1027604222781599745,@AustrianForward @BristolCity i am aware,3192159669
1027596678096973829,281,1027622381161000961,"@VillaDavo @BristolCity It's called a sustainable football model, you'll understand when your parachute payments end and FFP kicks in.",4870741240
1027596678096973829,282,1027691362630684672,@VillaDavo @BristolCity We’ve celebrated @joebryan pouring his heart and soul into @BristolCity for the last 16 years and earning his right to play on the big stage. It’s a shame it’s not with us. It’s also a shame @AVFCOfficial don’t think enough of @JackGrealish1 to give him back the same opportunity,318982054
1027596678096973829,285,1027614168994725888,@TommyJA3 @BristolCity Lmao! Jesus I know they love a gif but that’s just stupid haha,77972620
1027596678096973829,286,1027618332747472896,@maggers_1_993 @BristolCity Fuck sake 😂,419182043
1027596678096973829,287,1217873688982433792,@EJ__AVFC @BristolCity Doing a fulham anyway,2955389859
1027596678096973829,288,1217874264503857153,"@freddie_ffc @BristolCity Let’s wait and see. For now, hope the championship is fun.",1004860303199399937
1027596678096973829,289,1027610947618267138,@bbb69 @BristolCity Init,24202265
1027596678096973829,290,1027599646179385346,@Brett_Liddiatt @BristolCity How tinpot is this😂,206182616
1027596678096973829,292,1134488325677600769,@topart20131 @BristolCity Socks were laughed off: confirmed.,148465789
1027596678096973829,293,1027634831180656640,@chris_roberts96 @scottseymour3 @BristolCity Think Bristol City need one first,865239626163859456
1027596678096973829,294,1027783959567060992,"@GeorgeTink @BristolCity Up the city, mind",70368797
